model,scenario,region,variable,unit,year,iso,v20250417_gdp,v3_1,difference,difference_percentage
OECD ENV-Growth 2023,SSP3,Angola,GDP|PPP [per capita],USD_2017/yr,2070,AGO,9345.643314576466,9332.42,13.223314576465782,0.14169223605951922
OECD ENV-Growth 2023,SSP3,Angola,GDP|PPP [per capita],USD_2017/yr,2075,AGO,9936.41302812183,9922.33,14.083028121829557,0.1419326722839248
OECD ENV-Growth 2023,SSP3,Angola,GDP|PPP [per capita],USD_2017/yr,2080,AGO,10545.463268955407,10529.5,15.96326895540733,0.15160519450503188
OECD ENV-Growth 2023,SSP3,Angola,GDP|PPP [per capita],USD_2017/yr,2085,AGO,11170.510753848856,11153,17.51075384885553,0.15700487625621384
OECD ENV-Growth 2023,SSP3,Angola,GDP|PPP [per capita],USD_2017/yr,2090,AGO,11808.888927757158,11791,17.888927757157944,0.15171679889032263
OECD ENV-Growth 2023,SSP3,Angola,GDP|PPP [per capita],USD_2017/yr,2095,AGO,12406.190510106497,12389.2,16.990510106496004,0.13713968703787172
OECD ENV-Growth 2023,SSP3,Angola,GDP|PPP [per capita],USD_2017/yr,2100,AGO,12947.51623484695,12932.4,15.116234846949737,0.11688653959782977
OECD ENV-Growth 2023,SSP3,Antigua and Barbuda,GDP|PPP [per capita],USD_2017/yr,2090,ATG,51884.63435999154,51809.6,75.03435999154317,0.14482713626730023
OECD ENV-Growth 2023,SSP3,Antigua and Barbuda,GDP|PPP [per capita],USD_2017/yr,2095,ATG,54156.37235560142,54061,95.3723556014229,0.17641618838242523
OECD ENV-Growth 2023,SSP3,Antigua and Barbuda,GDP|PPP [per capita],USD_2017/yr,2100,ATG,56507.67995283259,56407.7,99.97995283258933,0.17724522154349379
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2025,ARG,18715.047370141896,18667.6,47.44737014189741,0.2541696315643008
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2030,ARG,20531.56558043009,20474.9,56.6655804300899,0.2767563232547651
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2035,ARG,21885.341176022048,21818,67.34117602204788,0.3086496288479598
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2040,ARG,23116.539737059815,23030.9,85.63973705981334,0.3718471143542516
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2045,ARG,24374.17635660323,24257.5,116.6763566032314,0.4809908548005004
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2050,ARG,25772.083282168907,25619.6,152.48328216890877,0.5951821346504581
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2055,ARG,27295.526421891456,27104.6,190.92642189145772,0.7044059749690375
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2060,ARG,28849.876124231552,28609.3,240.57612423155297,0.8409018194487561
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2065,ARG,30415.761941066434,30124.2,291.56194106643306,0.9678661709404169
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2070,ARG,31954.80371768043,31612.2,342.6037176804275,1.083770562252635
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2075,ARG,33444.14720570267,33043.6,400.5472057026709,1.212177867129099
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2080,ARG,34904.6123831664,34439.5,465.11238316640083,1.3505201386965573
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2085,ARG,36371.7250541923,35837.7,534.0250541923015,1.4901208899909912
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2090,ARG,37861.65485622749,37257.1,604.5548562274926,1.6226567720716119
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2095,ARG,39367.55690955525,38690.9,676.6569095552477,1.7488787015945548
OECD ENV-Growth 2023,SSP3,Argentina,GDP|PPP [per capita],USD_2017/yr,2100,ARG,40874.445852496276,40123.2,751.2458524962785,1.8723478000166451
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2025,ARM,18979.489303047503,18706.9,272.58930304750174,1.4571591393950987
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2030,ARM,23670.49561032101,23312.6,357.8956103210112,1.5352024669964361
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2035,ARM,28017.59956263165,27588.3,429.2995626316515,1.556092845995047
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2040,ARM,31392.119068451055,30917.2,474.91906845105404,1.536099868199753
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2045,ARM,33900.24925036038,33396.1,504.1492503603804,1.5096051645562818
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2050,ARM,35975.55569045793,35434.8,540.7556904579251,1.526058254760645
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2055,ARM,37953.181268076856,37361.7,591.4812680768591,1.5831219352354393
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2060,ARM,40001.65938955207,39365.5,636.1593895520709,1.6160327940762114
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2065,ARM,42096.26967266293,41436.7,659.5696726629321,1.5917524143161308
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2070,ARM,43875.43915539585,43215.9,659.539155395847,1.5261493001322362
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2075,ARM,45060.86736692897,44412.6,648.2673669289725,1.459647412961575
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2080,ARM,45933.102274903446,45291.1,642.002274903447,1.4175020586902216
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2085,ARM,46649.80338160947,46003.2,646.6033816094714,1.4055617470294923
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2090,ARM,47312.89182439619,46655.5,657.3918243961889,1.4090339282532367
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2095,ARM,47924.95091245399,47260.2,664.7509124539938,1.4065765960660215
OECD ENV-Growth 2023,SSP3,Armenia,GDP|PPP [per capita],USD_2017/yr,2100,ARM,48464.64989351767,47799.7,664.9498935176744,1.3911172947061894
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2025,AZE,15717.419314888071,15692.8,24.61931488807204,0.1568828691378979
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2030,AZE,17323.647879102595,17293.8,29.84787910259547,0.17259294719839174
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2035,AZE,18471.985464215777,18439.9,32.08546421577557,0.1740002072450261
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2040,AZE,19080.746576181187,19043.8,36.94657618118799,0.19400842364017684
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2045,AZE,19495.302794288724,19444.4,50.90279428872236,0.2617863975680523
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2050,AZE,19987.70535152327,19920.7,67.00535152326847,0.3363604267082405
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2055,AZE,20497.360963144005,20418,79.36096314400493,0.3886813749828824
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2060,AZE,20970.244416770503,20881.3,88.94441677050418,0.4259524874912202
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2065,AZE,21396.06552158636,21299.6,96.46552158636041,0.4528982778378956
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2070,AZE,21773.04965152447,21667.7,105.34965152446966,0.4862059725973207
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2075,AZE,22126.67307433101,22010,116.67307433101087,0.5300912055020939
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2080,AZE,22468.60646041625,22339.2,129.4064604162486,0.5792797433043645
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2085,AZE,22802.702417578483,22661.6,141.10241757848416,0.6226498463413183
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2090,AZE,23123.49192478616,22972.9,150.59192478616023,0.6555198724852336
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2095,AZE,23403.50127870764,23246.3,157.2012787076419,0.6762421491060595
OECD ENV-Growth 2023,SSP3,Azerbaijan,GDP|PPP [per capita],USD_2017/yr,2100,AZE,23646.25268625132,23485.1,161.15268625132012,0.6861911861193699
OECD ENV-Growth 2023,SSP3,Bahamas,GDP|PPP [per capita],USD_2017/yr,2065,BHS,45828.042646279144,45765.7,62.34264627914672,0.1362213323059556
OECD ENV-Growth 2023,SSP3,Bahamas,GDP|PPP [per capita],USD_2017/yr,2070,BHS,46625.85300842868,46541.2,84.65300842868601,0.18188832352557738
OECD ENV-Growth 2023,SSP3,Bahamas,GDP|PPP [per capita],USD_2017/yr,2075,BHS,47392.27963146299,47289.8,102.47963146298571,0.2167055717363696
OECD ENV-Growth 2023,SSP3,Bahamas,GDP|PPP [per capita],USD_2017/yr,2080,BHS,48164.95020282777,48041.6,123.35020282777259,0.2567570664336171
OECD ENV-Growth 2023,SSP3,Bahamas,GDP|PPP [per capita],USD_2017/yr,2085,BHS,48972.035794183445,48823.9,148.13579418344307,0.3034083598062487
OECD ENV-Growth 2023,SSP3,Bahamas,GDP|PPP [per capita],USD_2017/yr,2090,BHS,49784.5513691413,49612.1,172.45136914130126,0.34759941454060855
OECD ENV-Growth 2023,SSP3,Bahamas,GDP|PPP [per capita],USD_2017/yr,2095,BHS,50588.16399911119,50393.7,194.4639991111908,0.3858895042657927
OECD ENV-Growth 2023,SSP3,Bahamas,GDP|PPP [per capita],USD_2017/yr,2100,BHS,51372.78650652131,51160.7,212.08650652131473,0.41454965729811116
OECD ENV-Growth 2023,SSP3,Bahrain,GDP|PPP [per capita],USD_2017/yr,2080,BHR,64985.2618366694,64872.6,112.66183666940196,0.17366628849375848
OECD ENV-Growth 2023,SSP3,Bahrain,GDP|PPP [per capita],USD_2017/yr,2085,BHR,64807.214723199875,64505.4,301.8147231998737,0.4678906311717681
OECD ENV-Growth 2023,SSP3,Bahrain,GDP|PPP [per capita],USD_2017/yr,2090,BHR,64623.33245581421,64134.8,488.53245581420924,0.7617275735080007
OECD ENV-Growth 2023,SSP3,Bahrain,GDP|PPP [per capita],USD_2017/yr,2095,BHR,64483.338088147626,63822.7,660.6380881476289,1.0351146036561112
OECD ENV-Growth 2023,SSP3,Bahrain,GDP|PPP [per capita],USD_2017/yr,2100,BHR,64373.84770798426,63562.5,811.3477079842633,1.2764565710666875
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2025,BGD,7813.456030324527,7767.18,46.2760303245268,0.5957893382736952
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2030,BGD,10387.27761160881,10325.1,62.17761160880946,0.602198638355168
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2035,BGD,12868.056952699726,12791.3,76.75695269972675,0.6000715541010434
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2040,BGD,14816.906271944656,14724.6,92.30627194465524,0.6268847503134566
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2045,BGD,16361.105590300183,16246.9,114.20559030018376,0.7029377315068337
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2050,BGD,17730.245978490188,17591,139.24597849018755,0.791575115059903
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2055,BGD,18996.629507577058,18835.9,160.7295075770562,0.8533147212347495
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2060,BGD,20186.12961965888,20008.4,177.72961965887953,0.8882750227848281
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2065,BGD,21355.998489717094,21161.5,194.49848971709434,0.9191148534701904
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2070,BGD,22433.400196789447,22220,213.40019678944736,0.9603969252450377
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2075,BGD,23431.944855999627,23197.3,234.6448559996279,1.0115179611404255
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2080,BGD,24279.518389368444,24024,255.51838936844433,1.0635963593425088
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2085,BGD,24979.58750310345,24705.9,273.68750310344694,1.1077819593839808
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2090,BGD,25587.77441266526,25299.1,288.67441266526293,1.141046174232534
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2095,BGD,26146.99524815208,25846.2,300.7952481520806,1.1637890604888943
OECD ENV-Growth 2023,SSP3,Bangladesh,GDP|PPP [per capita],USD_2017/yr,2100,BGD,26648.412267269683,26338,310.41226726968307,1.1785719009404019
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2025,BRB,16785.786320642885,16745.4,40.38632064288322,0.24117859616899695
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2030,BRB,18387.933363981876,18332.3,55.633363981876755,0.3034718174035814
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2035,BRB,19838.20000558052,19775,63.20000558051834,0.31959547701905605
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2040,BRB,21203.768755086567,21135,68.76875508656667,0.32537854311126885
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2045,BRB,22442.703689255464,22367.2,75.50368925546354,0.33756433194795743
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2050,BRB,23701.136562336073,23612.3,88.83656233607326,0.3762300256056092
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2055,BRB,24946.34820523434,24832.2,114.14820523433809,0.45967818088746903
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2060,BRB,26112.43679635022,25971.6,140.83679635022054,0.5422723141824937
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2065,BRB,27203.09732662083,27047.1,155.9973266208326,0.5767617475471774
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2070,BRB,28207.410431058637,28043.7,163.71043105863646,0.5837690142835519
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2075,BRB,29194.04540328579,29022.1,171.94540328579023,0.592463685556146
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2080,BRB,30179.91202943213,29994.4,185.51202943212775,0.6184888826985295
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2085,BRB,31175.081460579797,30970.8,204.28146057979757,0.6595937482396244
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2090,BRB,32141.78534674501,31919.6,222.1853467450128,0.6960781048165166
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2095,BRB,33078.507862577666,32843.6,234.9078625776674,0.7152317729410521
OECD ENV-Growth 2023,SSP3,Barbados,GDP|PPP [per capita],USD_2017/yr,2100,BRB,34015.10749564207,33774.5,240.60749564207072,0.7123939529588024
OECD ENV-Growth 2023,SSP3,Belarus,GDP|PPP [per capita],USD_2017/yr,2085,BLR,26226.94992613839,26196.4,30.5499261383884,0.11661879547719686
OECD ENV-Growth 2023,SSP3,Belarus,GDP|PPP [per capita],USD_2017/yr,2090,BLR,26640.934882673933,26598.7,42.23488267393259,0.15878551460760335
OECD ENV-Growth 2023,SSP3,Belarus,GDP|PPP [per capita],USD_2017/yr,2095,BLR,27119.386198592332,27069.1,50.286198592333676,0.18576974702643856
OECD ENV-Growth 2023,SSP3,Belarus,GDP|PPP [per capita],USD_2017/yr,2100,BLR,27607.67827635525,27556.3,51.37827635525173,0.18644838514333104
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2045,BLZ,14149.078486218754,14132.7,16.378486218753096,0.11589070891445438
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2050,BLZ,15253.374036555437,15220.9,32.474036555437124,0.21335161886246626
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2055,BLZ,16382.30053254318,16334.7,47.600532543179725,0.2914074488247701
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2060,BLZ,17542.698759461357,17481.4,61.298759461355075,0.35065131775118163
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2065,BLZ,18778.691667775336,18704.7,73.99166777533537,0.3955779444489106
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2070,BLZ,20059.899308504184,19973.3,86.59930850418459,0.4335753656340444
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2075,BLZ,21401.992522509932,21298.8,103.19252250993304,0.484499232397755
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2080,BLZ,22763.80673802467,22641.4,122.40673802466699,0.5406323726654138
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2085,BLZ,24145.802195826356,24001.9,143.90219582635473,0.5995450186291699
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2090,BLZ,25552.412211434144,25389.1,163.31221143414587,0.6432374973281678
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2095,BLZ,27007.469874015595,26825.7,181.7698740155938,0.677596014328028
OECD ENV-Growth 2023,SSP3,Belize,GDP|PPP [per capita],USD_2017/yr,2100,BLZ,28533.92818177755,28335.1,198.82818177755325,0.7017027706891921
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2025,BEN,3816.525169187856,3790.34,26.18516918785599,0.6908395866295897
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2030,BEN,4494.061831225388,4467.94,26.121831225388632,0.5846504479780085
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2035,BEN,5301.633774500592,5276.76,24.873774500591935,0.47138347206603926
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2040,BEN,6002.772245768189,5978.12,24.65224576818946,0.4123745553483279
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2045,BEN,6649.638986067842,6619.72,29.918986067841615,0.451967546479936
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2050,BEN,7289.269213598123,7248.4,40.86921359812368,0.5638377241615209
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2055,BEN,7953.508404442993,7902.87,50.638404442993306,0.6407596789899531
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2060,BEN,8645.322820707392,8590.76,54.56282070739144,0.635133803148865
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2065,BEN,9367.557108179531,9311.85,55.70710817953113,0.5982388910853497
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2070,BEN,10143.744930304612,10085,58.74493030461235,0.5824980694557497
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2075,BEN,10975.370990979218,10910,65.37099097921782,0.5991841519634997
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2080,BEN,11891.20328517514,11817.4,73.80328517513954,0.6245306512019526
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2085,BEN,12868.606581757307,12787.4,81.2065817573075,0.6350515488473615
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2090,BEN,13926.857977061643,13840.8,86.05797706164412,0.6217702521649336
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2095,BEN,15031.355691287858,14942.4,88.95569128785792,0.5953239860253903
OECD ENV-Growth 2023,SSP3,Benin,GDP|PPP [per capita],USD_2017/yr,2100,BEN,16174.810937310627,16083.1,91.71093731062683,0.5702317172101574
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2025,BTN,12103.218576385409,12075.7,27.51857638540787,0.22788390226163177
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2030,BTN,14142.338306109532,14106,36.33830610953191,0.2576088622538772
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2035,BTN,15816.388766385502,15771,45.388766385502095,0.2877989118350269
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2040,BTN,17090.41291260405,17036.9,53.512912604048324,0.3141000569590026
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2045,BTN,18137.557083393705,18069.8,67.75708339370613,0.3749741745548159
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2050,BTN,19145.32785007484,19053.1,92.22785007483981,0.4840569255125928
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2055,BTN,20197.399189213767,20072.9,124.49918921376593,0.6202351888056331
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2060,BTN,21223.24627242398,21068,155.24627242398128,0.7368818702486296
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2065,BTN,22218.289770576823,22037.2,181.08977057682205,0.8217458233206671
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2070,BTN,23083.528034743493,22874.4,209.1280347434913,0.9142448971054598
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2075,BTN,23844.541677390916,23595.8,248.74167739091718,1.0541777663436593
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2080,BTN,24498.095963442494,24202.3,295.7959634424951,1.222181211878603
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2085,BTN,25020.042654113404,24672.3,347.74265411340457,1.4094456297686253
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2090,BTN,25444.723489812142,25044.8,399.9234898121431,1.596832435524113
OECD ENV-Growth 2023,SSP3,Bhutan,GDP|PPP [per capita],USD_2017/yr,2095,BTN,25794.5732371283,25345.3,449.27323712830184,1.7726096638363005
