model,scenario,region,variable,unit,year,value,iso
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2050,0.8432369999999989,BTN
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2055,0.837256999999999,BTN
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2060,0.826271,BTN
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2065,0.810101,BTN
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2070,0.788584,BTN
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2075,0.761895,BTN
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2080,0.730904,BTN
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2085,0.696858,BTN
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2090,0.661216,BTN
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2095,0.625269,BTN
IIASA-WiC POP 2023,SSP1,Bhutan,Population,million,2100,0.58928,BTN
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2020,11.862352000000001,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2025,12.620087999999999,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2030,13.327935,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2035,13.922109,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2040,14.392460999999999,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2045,14.782449,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2050,15.062897000000001,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2055,15.223163000000001,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2060,15.269521000000001,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2065,15.230411,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2070,15.106665999999999,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2075,14.910622,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2080,14.642253,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2085,14.312076,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2090,13.931964,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2095,13.513031000000002,BOL
IIASA-WiC POP 2023,SSP1,Bolivia,Population,million,2100,13.061137,BOL
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2020,3.3409769999999996,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2025,3.181188,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2030,3.071268,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2035,2.953806,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2040,2.831339,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2045,2.709118,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2050,2.589369,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2055,2.4729409999999996,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2060,2.3583339999999997,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2065,2.249514,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2070,2.146979,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2075,2.050845,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2080,1.960432,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2085,1.874702,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2090,1.792934,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2095,1.714561,BIH
IIASA-WiC POP 2023,SSP1,Bosnia and Herzegovina,Population,million,2100,1.6383240000000001,BIH
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2020,2.523551,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2025,2.7334,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2030,2.928384,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2035,3.09836,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2040,3.243637,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2045,3.371601,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2050,3.480352,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2055,3.5533539999999997,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2060,3.5935390000000003,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2065,3.6045819999999997,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2070,3.5885680000000004,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2075,3.549183,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2080,3.487584,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2085,3.40821100000001,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2090,3.310918,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2095,3.197533,BWA
IIASA-WiC POP 2023,SSP1,Botswana,Population,million,2100,3.067764,BWA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2020,212.564939,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2025,217.546263,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2030,221.436079,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2035,223.767723,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2040,224.601688,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2045,224.253843,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2050,222.76568,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2055,220.130635,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2060,216.36704,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2065,211.60210500000002,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2070,205.94940400000002,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2075,199.60928,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2080,192.77150899999998,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2085,185.613033,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2090,178.27569599999998,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2095,170.668997,BRA
IIASA-WiC POP 2023,SSP1,Brazil,Population,million,2100,162.520019,BRA
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2020,0.439894,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2025,0.461429,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2030,0.478131,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2035,0.491271,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2040,0.501401,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2045,0.509647,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2050,0.515616,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2055,0.518574,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2060,0.518404,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2065,0.515182,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2070,0.509695,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2075,0.502567,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2080,0.493985,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2085,0.48379500000000003,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2090,0.47166800000000003,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2095,0.45605599999999996,BRN
IIASA-WiC POP 2023,SSP1,Brunei Darussalam,Population,million,2100,0.43655,BRN
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2020,7.02023900000001,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2025,6.742884,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2030,6.508337,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2035,6.286906,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2040,6.077941,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2045,5.884732,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2050,5.707563,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2055,5.536975,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2060,5.3640310000000095,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2065,5.1871599999999995,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2070,5.008355,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2075,4.83265200000001,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2080,4.666467,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2085,4.512982,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2090,4.372734,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2095,4.2433000000000005,BGR
IIASA-WiC POP 2023,SSP1,Bulgaria,Population,million,2100,4.109733,BGR
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2020,21.23189,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2025,24.191297,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2030,26.796107,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2035,29.198705,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2040,31.512974,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2045,33.800547,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2050,35.932002999999995,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2055,37.730733,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2060,39.1606869999999,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2065,40.311711,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2070,41.223712,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2075,41.914739999999995,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2080,42.3475639999999,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2085,42.478449,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2090,42.30352,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2095,41.87128,BFA
IIASA-WiC POP 2023,SSP1,Burkina Faso,Population,million,2100,41.238614999999996,BFA
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2020,12.053894,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2025,13.674842,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2030,15.079905,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2035,16.389945,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2040,17.62575,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2045,18.81423,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2050,19.889998,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2055,20.778375,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2060,21.455135,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2065,21.965539,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2070,22.321908999999998,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2075,22.541659,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2080,22.619702,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2085,22.543678,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2090,22.322979,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2095,21.954542,BDI
IIASA-WiC POP 2023,SSP1,Burundi,Population,million,2100,21.447478,BDI
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2020,0.57993,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2025,0.608115,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2030,0.6298630000000001,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2035,0.644856,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2040,0.654693000000001,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2045,0.660665999999999,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2050,0.662511,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2055,0.659752,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2060,0.652694,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2065,0.642674,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2070,0.630021999999999,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2075,0.614841,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2080,0.597362,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2085,0.577755,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2090,0.556551,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2095,0.534434,CPV
IIASA-WiC POP 2023,SSP1,Cabo Verde,Population,million,2100,0.511849,CPV
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2020,16.296273,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2025,17.300953,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2030,18.041077,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2035,18.579021,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2040,18.939516,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2045,19.146952000000002,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2050,19.207374,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2055,19.13081,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2060,18.937852,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2065,18.660116000000002,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2070,18.291777999999997,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2075,17.823601,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2080,17.265725999999997,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2085,16.653816,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2090,16.018991,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2095,15.355696,KHM
IIASA-WiC POP 2023,SSP1,Cambodia,Population,million,2100,14.637825999999999,KHM
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2020,26.137121999999998,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2025,29.624897,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2030,32.910285,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2035,35.9341519999999,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2040,38.767724,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2045,41.537745,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2050,44.191095999999995,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2055,46.531433,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2060,48.474968999999994,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2065,50.051838000000004,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2070,51.2745,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2075,52.085432999999995,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2080,52.556624000000006,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2085,52.67874,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2090,52.486423,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2095,52.000575,CMR
IIASA-WiC POP 2023,SSP1,Cameroon,Population,million,2100,51.224046,CMR
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2020,37.758236,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2025,38.703364,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2030,39.540698,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2035,40.330813,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2040,41.056835,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2045,41.76098399999999,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2050,42.473743999999996,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2055,43.051663999999995,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2060,43.5216289999999,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2065,43.887330999999996,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2070,44.192992,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2075,44.414902999999995,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2080,44.475992,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2085,44.273851,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2090,43.651394,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2095,42.622243999999895,CAN
IIASA-WiC POP 2023,SSP1,Canada,Population,million,2100,41.281849,CAN
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2020,5.272024,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2025,6.099845,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2030,6.9164390000000004,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2035,7.693231,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2040,8.462799,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2045,9.254992,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2050,10.019735,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2055,10.700522999999999,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2060,11.292387000000002,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2065,11.822036,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2070,12.287379999999999,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2075,12.682669,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2080,13.001028,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2085,13.238404000000001,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2090,13.384559999999999,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2095,13.447602999999999,CAF
IIASA-WiC POP 2023,SSP1,Central African Republic,Population,million,2100,13.448217000000001,CAF
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2020,16.37919,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2025,19.219191,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2030,21.762370999999998,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2035,24.168535,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2040,26.55089,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2045,28.953432,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2050,31.269799,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2055,33.402423999999996,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2060,35.291587,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2065,36.966281,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2070,38.389614,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2075,39.570656,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2080,40.468185,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2085,41.108148,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2090,41.427096,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2095,41.40613,TCD
IIASA-WiC POP 2023,SSP1,Chad,Population,million,2100,41.065413,TCD
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2020,19.206692,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2025,19.581699,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2030,19.900298,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2035,20.104516,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2040,20.184311,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2045,20.174607,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2050,20.086702000000002,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2055,19.907121,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2060,19.625416,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2065,19.248600999999997,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2070,18.79411,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2075,18.273658,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2080,17.688812000000002,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2085,17.031741,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2090,16.29216,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2095,15.472315,CHL
IIASA-WiC POP 2023,SSP1,Chile,Population,million,2100,14.601212,CHL
IIASA-WiC POP 2023,SSP1,China,Population,million,2020,1423.9980209999999,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2025,1426.368117,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2030,1417.90374,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2035,1402.5940130000001,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2040,1382.4153970000002,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2045,1356.690396,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2050,1322.965862,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2055,1280.511775,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2060,1231.381192,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2065,1178.421281,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2070,1124.23979,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2075,1070.872131,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2080,1018.292672,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2085,965.004967000001,CHN
IIASA-WiC POP 2023,SSP1,China,Population,million,2090,912.028771999999,CHN
